shelfNetworkRole,NE,shelfHardware,interface,Recurso,portBandwidth,EstadoRed,EstadoLisy,DescRed,DescLisy,EvEstado
OUTER CORE,MUS1NA,Cisco-ASR-9922,Hu0/13/0/2,MUS1NAHu0/13/0/2,Hu,up,Reserved,TRK:ENLACE:BUA1NA (Hu0/19/0/2) Linea:15009167,OUTERCORE 100G BUA1NA Hu0/19/0/2 Linea 15009167,revisar
OUTER CORE,MUS1NA,Cisco-ASR-9922,Hu0/13/0/3,MUS1NAHu0/13/0/3,Hu,up,Reserved,TRK:ENLACE:BUA1NA (Hu0/19/0/3) Linea:15009168,OUTERCORE BUA1NA Hu0/19/0/3 15009168,revisar
OUTER CORE,MUS1NA,Cisco-ASR-9922,Hu0/14/0/0,MUS1NAHu0/14/0/0,Hu,up,Available,TRK:ENLACE:CEN1NA (100GE17/0/0) Linea:13002844,NaN,revisar
OUTER CORE,MUS1NA,Cisco-ASR-9922,Hu0/14/0/1,MUS1NAHu0/14/0/1,Hu,up,Available,TRK:ENLACE:CEN1NA (100GE17/0/1) Linea:13006951,NaN,revisar
OUTER CORE,MUS1NA,Cisco-ASR-9922,Hu0/14/0/2,MUS1NAHu0/14/0/2,Hu,up,Available,TRK:ENLACE:CEN1NA (100GE17/0/2) Linea:13006952,NaN,revisar
OUTER CORE,MUS1NA,Cisco-ASR-9922,Hu0/14/0/3,MUS1NAHu0/14/0/3,Hu,up,Reserved,TRK:ENLACE:CEN1NA (100GE17/0/3) (S7-004 88CEN01 0/31/1) Linea:15009164,DWDM MUS1NA Hu0/14/0/3 -- CEN1NA Hu0/17/0/3 Linea 15009164 ,revisar
OUTER CORE,MUS1NA,Cisco-ASR-9922,Hu0/14/0/6,MUS1NAHu0/14/0/6,Hu,up,Available,a BUACDN02 Hu0/1/0/2 - Linea 15009660,NaN,revisar
OUTER CORE,MUS1NA,Cisco-ASR-9922,Hu0/14/0/7,MUS1NAHu0/14/0/7,Hu,up,Available,a BUACDN02 Hu0/1/0/3 - Linea 15009661,NaN,revisar
OUTER CORE,MUS1NA,Cisco-ASR-9922,Hu0/17/0/7,MUS1NAHu0/17/0/7,Hu,up,Seems to be deleted,INT  FO  100G  CYO2MU  100Ge4/0/0  13006504  OCORE-EDGE ,INT,revisar
OUTER CORE,MUS1NA,Cisco-ASR-9922,Hu0/18/0/0,MUS1NAHu0/18/0/0,Hu,up,Available,TRK:ENLACE:CTE1NA (100GE0/16/0/0) Linea:11003486,NaN,revisar
OUTER CORE,MUS1NA,Cisco-ASR-9922,Hu0/18/0/5,MUS1NAHu0/18/0/5,Hu,up,Available,Enlace 100G a TAR2MU Hu 3/0/0 (Linea:13005760) - UPLINK BBIP,Enlace 100G a TAR2MU Hu 3/0/0 (Linea:13005760) - UPLINK BBIP,revisar
OUTER CORE,RES1NA,Cisco-ASR-9922,Te0/0/0/4,RES1NATe0/0/0/4,Te,up,Seems to be deleted,Enlace 10G DWDM PZU3MU_G3/1/0 (Linea:11005050) - UPLINK AGN,Enlace 10G DWDM PRS3MU_G2/0/0 (Linea:11002903) - UPLINK AGN,revisar
OUTER CORE,RES1NA,Cisco-ASR-9922,Te0/0/0/6,RES1NATe0/0/0/6,Te,up,Available,Enlace 10G DWDM PZU3MU_G3/1/1 (Linea:11005050) - UPLINK AGN,Enlace 10G DWDM PRS4MU_G2/0/5 (Linea:11003881) - UPLINK AGN,revisar
OUTER CORE,RES1NA,Cisco-ASR-9922,Te0/0/0/11,RES1NATe0/0/0/11,Te,up,Available,Enlace 10G DWDM PZU3MU_G3/1/2 (Linea:11005050) - UPLINK AGN,Enlace 10G DWDM TAR2MU_G7/0/0 Linea:13005761 - UPLINK MSBNG (88RES04 S19P10 ),revisar
OUTER CORE,RES1NA,Cisco-ASR-9922,Te0/0/0/21,RES1NATe0/0/0/21,Te,up,Available,Enlace 10G DWDM PZU3MU_G3/1/3 (Linea:11005050) - UPLINK AGN,Enlace 10G DWDM TAR2MU_G8/0/0 Linea:9005177 - UPLINK MSBNG (88RES04 S20P5 ),revisar
OUTER CORE,RES1NA,Cisco-ASR-9922,Hu0/14/0/1,RES1NAHu0/14/0/1,Hu,up,Available,Enlace 100G DWDM POS3MU_G9/0/0 (Linea:11005045) - UPLINK AGN,NaN,revisar
OUTER CORE,RES1NA,Cisco-ASR-9922,Hu0/14/0/3,RES1NAHu0/14/0/3,Hu,up,Available,TRK:ENLACE:CTE1NA (100GE15/0/3) Linea:11009641,NaN,revisar
OUTER CORE,RES1NA,Cisco-ASR-9922,Hu0/14/0/4,RES1NAHu0/14/0/4,Hu,up,Available,TRK:ENLACE:CTE1NA (100GE15/0/4) Linea:11009642,NaN,revisar
OUTER CORE,RES1NA,Cisco-ASR-9922,Hu0/14/0/5,RES1NAHu0/14/0/5,Hu,up,Available,TRK:ENLACE:CTE1NA (100GE15/0/5) Linea:11009643,NaN,revisar
OUTER CORE,RES1NA,Cisco-ASR-9922,Hu0/14/0/6,RES1NAHu0/14/0/6,Hu,up,Available,TRK:ENLACE:CTE1NA (100GE15/0/6) Linea:11009644,NaN,revisar
OUTER CORE,RES1NA,Cisco-ASR-9922,Hu0/15/0/1,RES1NAHu0/15/0/1,Hu,up,Available,TRK:ENLACE:IRD1NA (100GE0/6/0/1) Linea:11004932,NaN,revisar
OUTER CORE,RES1NA,Cisco-ASR-9922,Hu0/15/0/2,RES1NAHu0/15/0/2,Hu,up,Available,TRK:ENLACE:IRD1NA (100GE0/6/0/2) Linea:11004933,NaN,revisar
OUTER CORE,RES1NA,Cisco-ASR-9922,Hu0/15/0/5,RES1NAHu0/15/0/5,Hu,up,Available,TRK:ENLACE:IRD1NA (100GE6/0/5) (S6-006 88RES01 0/35/1) Linea:15009157,RES1NA Hu0/15/0/5 - IRD1NA Hu0/6/0/5 Linea 15009157,revisar
OUTER CORE,RES1NA,Cisco-ASR-9922,Hu0/16/0/6,RES1NAHu0/16/0/6,Hu,up,Available,Enlace 100G A RESCDN02 Hu0/0/1/1 (Linea:15008602) - UPLINK BBIP,NaN,revisar
OUTER CORE,ROC2.AVA1,Cisco-ASR-9922,Hu0/0/0/0,ROC2.AVA1Hu0/0/0/0,Hu,up,Available,TRK:ENLACE:ROM1.STF1 (et-4/0/2) (SDH8.AVA1-Slot 9-Cliente 1),NaN,revisar
OUTER CORE,ROC2.AVA1,Cisco-ASR-9922,Hu0/0/0/1,ROC2.AVA1Hu0/0/0/1,Hu,up,Available,TRK:ENLACE:ROM1.STF1 (et-4/0/5) (SDH8.AVA1-Slot 12-Cliente 1),NaN,revisar
OUTER CORE,ROC2.AVA1,Cisco-ASR-9922,Hu0/0/0/2,ROC2.AVA1Hu0/0/0/2,Hu,up,Available,TRK:ENLACE:ROM1.STF1 (et-4/1/2) (SDH8.AVA1-Slot 13-Cliente 1),NaN,revisar
OUTER CORE,ROC2.AVA1,Cisco-ASR-9922,Hu0/0/0/11,ROC2.AVA1Hu0/0/0/11,Hu,up,Available,TRK:ENLACE:IC1.HOR1 (100GE9/0/19) (WDM4.AVA1 6/8/C2),NaN,revisar
OUTER CORE,ROC2.AVA1,Cisco-ASR-9922,Hu0/1/0/0,ROC2.AVA1Hu0/1/0/0,Hu,up,Available,TRK:ENLACE:ROA1.NEU1 (et-5/1/0) (SDH7.AVA1-Shelf 7-Slot 11-Cliente 2),NaN,revisar
OUTER CORE,ROC2.AVA1,Cisco-ASR-9922,Hu0/1/0/10,ROC2.AVA1Hu0/1/0/10,Hu,up,Reserved,TRK:ENLACE:ROS13.SLO1 (et-2/0/6) (WDM4.AVA1-Shelf 3-Slot 9-Port 1),NaN,revisar
OUTER CORE,ROC2.AVA1,Cisco-ASR-9922,Hu0/1/0/11,ROC2.AVA1Hu0/1/0/11,Hu,up,Reserved,TRK:ENLACE:ROS13.HOR1 (et-2/0/6) (WDM4.AVA1-Shelf 3-Slot 1-Port 1),NaN,revisar
OUTER CORE,ROC2.AVA1,Cisco-ASR-9922,Hu0/2/0/7,ROC2.AVA1Hu0/2/0/7,Hu,up,Available,TRK:ENLACE:ROM1.STF1 (et-2/3/0) (SDH6.AVA1-Slot 5-Cliente 1),NaN,revisar
OUTER CORE,ROC2.AVA1,Cisco-ASR-9922,Hu0/3/0/4,ROC2.AVA1Hu0/3/0/4,Hu,up,Available,TRK:ENLACE:ROM1.STF1 (et-3/1/0) (SDH6.AVA1-Slot 11-Cliente 1),NaN,revisar
OUTER CORE,ROC2.AVA1,Cisco-ASR-9922,Hu0/7/0/0,ROC2.AVA1Hu0/7/0/0,Hu,up,Available,TRK:ENLACE:ROM1.STF1 (et-10/1/0) (SDH6.AVA1-Slot 3-Cliente 1),NaN,revisar
OUTER CORE,ROC2.AVA1,Cisco-ASR-9922,Hu0/7/0/1,ROC2.AVA1Hu0/7/0/1,Hu,up,Available,TRK:ENLACE:ROM1.STF1 (et-10/3/0) (SDH6.AVA1-Slot 9-Cliente 1),NaN,revisar
OUTER CORE,ROC2.AVA1,Cisco-ASR-9922,Hu0/7/0/2,ROC2.AVA1Hu0/7/0/2,Hu,up,Available,TRK:ENLACE:ROM1.STF1 (et-2/1/0) (SDH7.AVA1-Slot 10-Cliente 1),NaN,revisar
OUTER CORE,ROC2.AVA1,Cisco-ASR-9922,Hu0/10/0/2,ROC2.AVA1Hu0/10/0/2,Hu,up,Available,TRK:ENLACE:ROA1.PLS1 (Hu0/6/1/0) (WBBC963 -> WDM3.AVA1-Shelf 7-Slot 9-Cliente 1),NaN,revisar
OUTER CORE,ROC2.AVA1,Cisco-ASR-9922,Hu0/10/0/3,ROC2.AVA1Hu0/10/0/3,Hu,up,Available,TRK:ENLACE:ROS12.HOR1 (et-2/0/13) (WDM4.AVA1-Shelf 7-Slot 3-Cliente 2),NaN,revisar
OUTER CORE,ROC2.BEL1,Cisco-ASR-9922,Hu0/10/0/0,ROC2.BEL1Hu0/10/0/0,Hu,up,Available,TRK:ENLACE:ROA1.PAV1 (Hu0/6/1/0) (WBBC393 -> WDM1.BEL1-Shelf 9-Slot 12-Cliente 1),NaN,revisar
OUTER CORE,ROC2.HOR1,Cisco-ASR-9922,Hu0/0/0/0,ROC2.HOR1Hu0/0/0/0,Hu,up,Available,TRK:ENLACE:ROS12.HOR1 (et-2/0/3),NaN,revisar
OUTER CORE,ROC2.HOR1,Cisco-ASR-9922,Hu0/0/0/1,ROC2.HOR1Hu0/0/0/1,Hu,up,Available,TRK:ENLACE:ROS12.HOR1 (et-2/0/1),NaN,revisar
OUTER CORE,ROC2.HOR1,Cisco-ASR-9922,Hu0/0/0/2,ROC2.HOR1Hu0/0/0/2,Hu,up,Available,TRK:ENLACE:ROS12.HOR1 (et-2/0/0),NaN,revisar
OUTER CORE,ROC2.HOR1,Cisco-ASR-9922,Hu0/0/0/3,ROC2.HOR1Hu0/0/0/3,Hu,up,Available,TRK:ENLACE:ROS12.HOR1 (et-2/0/2),NaN,revisar
OUTER CORE,ROC2.HOR1,Cisco-ASR-9922,Hu0/0/0/4,ROC2.HOR1Hu0/0/0/4,Hu,up,Available,TRK:ENLACE:ROS12.HOR1 (et-2/0/4),NaN,revisar
OUTER CORE,ROC2.HOR1,Cisco-ASR-9922,Hu0/4/0/0,ROC2.HOR1Hu0/4/0/0,Hu,up,Available,TRK:ENLACE:ROS13.HOR1 (et-2/0/0),NaN,revisar
OUTER CORE,ROC2.HOR1,Cisco-ASR-9922,Hu0/4/0/1,ROC2.HOR1Hu0/4/0/1,Hu,up,Available,TRK:ENLACE:ROS13.HOR1 (et-2/0/1),NaN,revisar
OUTER CORE,ROC2.HOR1,Cisco-ASR-9922,Hu0/4/0/2,ROC2.HOR1Hu0/4/0/2,Hu,up,Available,TRK:ENLACE:ROS13.HOR1 (et-2/0/2),NaN,revisar
OUTER CORE,ROC2.HOR1,Cisco-ASR-9922,Hu0/4/0/3,ROC2.HOR1Hu0/4/0/3,Hu,up,Available,TRK:ENLACE:ROS13.HOR1 (et-2/0/3),NaN,revisar
OUTER CORE,ROC2.HOR1,Cisco-ASR-9922,Hu0/4/0/4,ROC2.HOR1Hu0/4/0/4,Hu,up,Available,TRK:ENLACE:ROS13.HOR1 (et-2/0/4),NaN,revisar
OUTER CORE,ROC2.HOR1,Cisco-ASR-9922,Hu0/4/0/5,ROC2.HOR1Hu0/4/0/5,Hu,up,Available,TRK:ENLACE:ROS13.HOR1 (et-2/0/5),NaN,revisar
OUTER CORE,ROC2.HOR1,Cisco-ASR-9922,Hu0/4/0/6,ROC2.HOR1Hu0/4/0/6,Hu,up,Available,TRK:ENLACE:ROS12.HOR1 (et-2/0/20),NaN,revisar
OUTER CORE,ROC2.HOR1,Cisco-ASR-9922,Hu0/4/0/7,ROC2.HOR1Hu0/4/0/7,Hu,up,Available,TRK:ENLACE:ROS12.HOR1 (et-2/0/21),NaN,revisar
OUTER CORE,ROC2.HOR1,Cisco-ASR-9922,Hu0/4/0/8,ROC2.HOR1Hu0/4/0/8,Hu,up,Available,TRK:ENLACE:ROS12.HOR1 (et-2/0/25),NaN,revisar
OUTER CORE,ROC2.HOR1,Cisco-ASR-9922,Hu0/6/0/1,ROC2.HOR1Hu0/6/0/1,Hu,up,Available,TRK:ENLACE:ROS13.HOR1 (et-2/0/20),NaN,revisar
OUTER CORE,ROC2.HOR1,Cisco-ASR-9922,Hu0/6/0/2,ROC2.HOR1Hu0/6/0/2,Hu,up,Available,TRK:ENLACE:ROS13.HOR1 (et-2/0/21),NaN,revisar
OUTER CORE,ROC2.HOR1,Cisco-ASR-9922,Hu0/9/0/0,ROC2.HOR1Hu0/9/0/0,Hu,up,Available,TRK:ENLACE:ROA1.NEU1 (et-7/1/0) (SDH6.HOR1-Shelf 6-Slot 12-Cliente 1),NaN,revisar
OUTER CORE,ROC2.HOR1,Cisco-ASR-9922,Hu0/9/0/1,ROC2.HOR1Hu0/9/0/1,Hu,up,Available,TRK:ENLACE:ROA1.PLS1 (Hu0/5/1/0) (WBBC951 -> WDM2.HOR1-Shelf 8-Slot 6-Cliente 1),NaN,revisar
OUTER CORE,ROC2.HOR1,Cisco-ASR-9922,Hu0/10/0/1,ROC2.HOR1Hu0/10/0/1,Hu,up,Available,TRK:ENLACE:ROA1.PAV1 (Hu0/1/1/0) (WBBC1080 -> WDM2.HOR1-Shelf 9-Slot 12-Cliente 1),NaN,revisar
OUTER CORE,ROC2.HOR1,Cisco-ASR-9922,Hu0/11/0/8,ROC2.HOR1Hu0/11/0/8,Hu,up,Available,TRK:ENLACE:ROA1.PRN1 (Hu0/6/1/0),NaN,revisar
OUTER CORE,ROC2.HOR1,Cisco-ASR-9922,Hu0/11/0/9,ROC2.HOR1Hu0/11/0/9,Hu,up,Available,TRK:ENLACE:ROA1.CTB1 (et-4/1/0) (WDM2.HOR1-Shelf 9-Slot 5-Cliente 1),NaN,revisar
OUTER CORE,ROC2.HOR1,Cisco-ASR-9922,Hu0/11/0/11,ROC2.HOR1Hu0/11/0/11,Hu,up,Reserved,TRK:ENLACE:ROA1.SLO1 (et-1/1/0) (32HOR10-Shelf 1-SLot 35-Cliente 1),15009237 - Ext A: IC1.HOR1 100GE2/0/7,revisar
OUTER CORE,ROC2.SLO1,Cisco-ASR-9922,Hu0/0/0/0,ROC2.SLO1Hu0/0/0/0,Hu,up,Available,TRK:ROC2.SLO1:0:ROS12.SLO1 (et-2/0/0),NaN,revisar
OUTER CORE,ROC2.SLO1,Cisco-ASR-9922,Hu0/0/0/1,ROC2.SLO1Hu0/0/0/1,Hu,up,Available,TRK:ROC2.SLO1:0:ROS12.SLO1 (et-2/0/1),NaN,revisar
OUTER CORE,ROC2.SLO1,Cisco-ASR-9922,Hu0/0/0/2,ROC2.SLO1Hu0/0/0/2,Hu,up,Available,TRK:ROC2.SLO1:0:ROS12.SLO1 (et-2/0/2),NaN,revisar
OUTER CORE,ROC2.SLO1,Cisco-ASR-9922,Hu0/0/0/3,ROC2.SLO1Hu0/0/0/3,Hu,up,Available,TRK:ROC2.SLO1:0:ROS12.SLO1 (et-2/0/3),NaN,revisar
OUTER CORE,ROC2.SLO1,Cisco-ASR-9922,Hu0/0/0/4,ROC2.SLO1Hu0/0/0/4,Hu,up,Available,TRK:ROC2.SLO1:0:ROS12.SLO1 (et-2/0/4),NaN,revisar
OUTER CORE,ROC2.SLO1,Cisco-ASR-9922,Hu0/0/0/5,ROC2.SLO1Hu0/0/0/5,Hu,up,Available,TRK:ROC2.SLO1:0:ROS12.SLO1 (et-2/0/5),NaN,revisar
OUTER CORE,ROC2.SLO1,Cisco-ASR-9922,Hu0/0/0/9,ROC2.SLO1Hu0/0/0/9,Hu,up,Available,TRK:ENLACE:ROC2.AVA1 (Hu0/1/0/5) - (WDM3.SLO1-Shelf 7-Slot 6-Cliente 1),NaN,revisar
OUTER CORE,ROC2.SLO1,Cisco-ASR-9922,Hu0/1/0/0,ROC2.SLO1Hu0/1/0/0,Hu,up,Available,TRK:ROC2.SLO1:0:ROC2.BEL1 (Hu0/3/0/0) - (WDM3.SLO1-Shelf 2-Slot 3-Cliente 1),NaN,revisar
OUTER CORE,ROC2.SLO1,Cisco-ASR-9922,Hu0/1/0/1,ROC2.SLO1Hu0/1/0/1,Hu,up,Available,TRK:ROC2.SLO1:0:ROC2.BEL1 (Hu0/3/0/1) - (WDM3.SLO1-Shelf 2-Slot 12-Cliente 1),NaN,revisar
OUTER CORE,ROC2.SLO1,Cisco-ASR-9922,Hu0/1/0/2,ROC2.SLO1Hu0/1/0/2,Hu,up,Available,TRK:ROC2.SLO1:0:ROC2.BEL1 (Hu0/3/0/2) - (WDM3.SLO1-Shelf 2-Slot 14-Cliente 1),NaN,revisar
OUTER CORE,ROC2.SLO1,Cisco-ASR-9922,Hu0/2/0/0,ROC2.SLO1Hu0/2/0/0,Hu,up,Available,TRK:ROC2.SLO1:0:ROC2.HOR1 (Hu0/2/0/0) - (WDM3.SLO1-Shelf 2-Slot 4-Cliente 1),NaN,revisar
OUTER CORE,ROC2.SLO1,Cisco-ASR-9922,Hu0/2/0/1,ROC2.SLO1Hu0/2/0/1,Hu,up,Available,TRK:ROC2.SLO1:0:ROC2.HOR1 (Hu0/2/0/1) - (WDM3.SLO1-Shelf 1-Slot 4-Cliente 1),NaN,revisar
OUTER CORE,ROC2.SLO1,Cisco-ASR-9922,Hu0/2/0/2,ROC2.SLO1Hu0/2/0/2,Hu,up,Available,TRK:ROC2.SLO1:0:ROC2.HOR1 (Hu0/2/0/2) - (WDM3.SLO1-Shelf 1-Slot 6-Cliente 1),NaN,revisar
OUTER CORE,ROC2.SLO1,Cisco-ASR-9922,Hu0/3/0/0,ROC2.SLO1Hu0/3/0/0,Hu,up,Available,TRK:ENLACE:ROC2.AVA1 (Hu0/6/0/1) - (WDM3.SLO1-Shelf 1-Slot 12-Cliente 1),NaN,revisar
OUTER CORE,ROC2.SLO1,Cisco-ASR-9922,Hu0/3/0/1,ROC2.SLO1Hu0/3/0/1,Hu,up,Available,TRK:ENLACE:ROC2.AVA1 (Hu0/6/0/2) - (WDM3.SLO1-Shelf 1-Slot 14-Cliente 1),NaN,revisar
OUTER CORE,ROC2.SLO1,Cisco-ASR-9922,Hu0/3/0/2,ROC2.SLO1Hu0/3/0/2,Hu,up,Available,TRK:ENLACE:ROC2.AVA1 (Hu0/6/0/3) - (WDM3.SLO1-Shelf 1-Slot 1-Cliente 1),NaN,revisar
OUTER CORE,ROC2.SLO1,Cisco-ASR-9922,Hu0/4/0/0,ROC2.SLO1Hu0/4/0/0,Hu,up,Available,TRK:ROC2.SLO1:0:ROS13.SLO1 (et-2/0/0),NaN,revisar
OUTER CORE,ROC2.SLO1,Cisco-ASR-9922,Hu0/4/0/1,ROC2.SLO1Hu0/4/0/1,Hu,up,Available,TRK:ROC2.SLO1:0:ROS13.SLO1 (et-2/0/1),NaN,revisar
OUTER CORE,ROC2.SLO1,Cisco-ASR-9922,Hu0/4/0/2,ROC2.SLO1Hu0/4/0/2,Hu,up,Available,TRK:ROC2.SLO1:0:ROS13.SLO1 (et-2/0/2),NaN,revisar
OUTER CORE,ROC2.SLO1,Cisco-ASR-9922,Hu0/4/0/3,ROC2.SLO1Hu0/4/0/3,Hu,up,Available,TRK:ROC2.SLO1:0:ROS13.SLO1 (et-2/0/3),NaN,revisar
OUTER CORE,ROC2.SLO1,Cisco-ASR-9922,Hu0/4/0/4,ROC2.SLO1Hu0/4/0/4,Hu,up,Available,TRK:ROC2.SLO1:0:ROS13.SLO1 (et-2/0/4),NaN,revisar
OUTER CORE,ROC2.SLO1,Cisco-ASR-9922,Hu0/4/0/5,ROC2.SLO1Hu0/4/0/5,Hu,up,Available,TRK:ROC2.SLO1:0:ROS12.SLO1 (et-2/0/14),NaN,revisar
OUTER CORE,ROC2.SLO1,Cisco-ASR-9922,Hu0/4/0/6,ROC2.SLO1Hu0/4/0/6,Hu,up,Available,TRK:ROC2.SLO1:0:ROS12.SLO1 (et-2/0/15),NaN,revisar
OUTER CORE,ROC2.SLO1,Cisco-ASR-9922,Hu0/4/0/9,ROC2.SLO1Hu0/4/0/9,Hu,up,Available,TRK:ROC2.SLO1:0:ROC2.HOR1 (Hu0/4/0/9) - (WDM3.SLO1-Shelf 7-Slot 2-Cliente 1),NaN,revisar
OUTER CORE,ROC2.SLO1,Cisco-ASR-9922,Hu0/5/0/7,ROC2.SLO1Hu0/5/0/7,Hu,up,Available,TRK:ENLACE:ROA1.BEL1 (et-3/1/0) (WBBC211 -> WDM2.SLO1-Shelf 8-Slot 4-Cliente 1),NaN,revisar
OUTER CORE,ROC2.SLO1,Cisco-ASR-9922,Hu0/6/0/0,ROC2.SLO1Hu0/6/0/0,Hu,up,Available,TRK:ROC2.SLO1:0:ROC2.BEL1 (Hu0/0/0/3) - (WDM3.SLO1-Shelf 7-Slot 3-Cliente 1),NaN,revisar
OUTER CORE,ROC2.SLO1,Cisco-ASR-9922,Hu0/6/0/1,ROC2.SLO1Hu0/6/0/1,Hu,up,Available,TRK:ENLACE:ROM1.CBA1 (et-4/0/2) (SDH7.SLO1-Slot 7-Cliente 9/1),NaN,revisar
OUTER CORE,ROC2.SLO1,Cisco-ASR-9922,Hu0/6/0/2,ROC2.SLO1Hu0/6/0/2,Hu,up,Available,TRK:ENLACE:ROM1.CBA1 (et-4/0/5) (SDH7.SLO1-Slot 12-Cliente 1),NaN,revisar
OUTER CORE,ROC2.SLO1,Cisco-ASR-9922,Hu0/6/0/3,ROC2.SLO1Hu0/6/0/3,Hu,up,Available,TRK:ENLACE:ROM1.CBA1 (et-4/1/2) (SDH7.SLO1-Slot 13-Cliente 1),NaN,revisar
OUTER CORE,ROC2.SLO1,Cisco-ASR-9922,Hu0/6/0/4,ROC2.SLO1Hu0/6/0/4,Hu,up,Available,TRK:ENLACE:ROM3.SLO1 (et-2/0/2),NaN,revisar
OUTER CORE,ROC2.SLO1,Cisco-ASR-9922,Hu0/6/0/5,ROC2.SLO1Hu0/6/0/5,Hu,up,Available,TRK:ROC2.SLO1:0:ROS13.SLO1 (et-2/0/14),NaN,revisar
OUTER CORE,ROC2.SLO1,Cisco-ASR-9922,Hu0/6/0/6,ROC2.SLO1Hu0/6/0/6,Hu,up,Available,TRK:ROC2.SLO1:0:ROS13.SLO1 (et-2/0/17),NaN,revisar
OUTER CORE,ROC2.SLO1,Cisco-ASR-9922,Hu0/6/0/7,ROC2.SLO1Hu0/6/0/7,Hu,up,Available,TRK:ROC2.SLO1:0:ROS13.SLO1 (et-2/0/16),NaN,revisar
OUTER CORE,ROC2.SLO1,Cisco-ASR-9922,Hu0/7/0/1,ROC2.SLO1Hu0/7/0/1,Hu,up,Available,TRK:ROC2.SLO1:0:MSE1.SLO1 (Hu0/4/0/1),NaN,revisar
OUTER CORE,ROC2.SLO1,Cisco-ASR-9922,Hu0/8/0/0,ROC2.SLO1Hu0/8/0/0,Hu,up,Available,TRK:ENLACE:ROM1.CBA1 (et-9/1/0) (SDH6.SLO1-Shelf 5-Slot 5-Cliente 1),NaN,revisar
OUTER CORE,ROC2.SLO1,Cisco-ASR-9922,Hu0/8/0/2,ROC2.SLO1Hu0/8/0/2,Hu,up,Available,TRK:ENLACE:ROM1.CBA1 (et-10/1/0) (SDH5.SLO1-Shelf 5-Slot 5-Cliente 1),NaN,revisar
OUTER CORE,ROC2.SLO1,Cisco-ASR-9922,Hu0/9/0/0,ROC2.SLO1Hu0/9/0/0,Hu,up,Available,LIBRE OPTICO (CON MODULO CPAK-100G-SR10),NaN,revisar
OUTER CORE,RSC1NA,Cisco-ASR-9922,Hu0/5/0/0,RSC1NAHu0/5/0/0,Hu,up,Available,TRK:ENLACE:IC1.SLO1 (100GE8/0/0) (S4-005 88RSC03 5/29/1) Linea:11004839,NaN,revisar
OUTER CORE,RSC1NA,Cisco-ASR-9922,Hu0/5/0/1,RSC1NAHu0/5/0/1,Hu,up,Available,TRK:ENLACE:IC1.SLO1 (100GE8/0/1) (S4-002 88RSC03 6/1/1) Linea:15003699,NaN,revisar
OUTER CORE,RSC1NA,Cisco-ASR-9922,Hu0/5/0/2,RSC1NAHu0/5/0/2,Hu,up,Available,TRK:ENLACE:IC1.SLO1 (100GE8/0/2) (S4-001 88RSC03 5/16/1) Linea:15003452,NaN,revisar
OUTER CORE,RSC1NA,Cisco-ASR-9922,Hu0/5/0/3,RSC1NAHu0/5/0/3,Hu,up,Available,TRK:ENLACE:IC1.SLO1 (100GE8/0/3) (S4-003 88RSC03 5/12/1) Linea:15005387,NaN,revisar
OUTER CORE,RSC1NA,Cisco-ASR-9922,Hu0/5/0/4,RSC1NAHu0/5/0/4,Hu,up,Available,TRK:ENLACE:IC1.SLO1 (100GE8/0/4) (S4-004 88RSC03 6/20/1) Linea:11004838,NaN,revisar
OUTER CORE,RSC1NA,Cisco-ASR-9922,Hu0/5/0/5,RSC1NAHu0/5/0/5,Hu,up,Available,TRK:ENLACE:IC1.SLO1 (100GE8/0/5) (S4-006 88RSC03 5/33/1) Linea:15009121,NaN,revisar
OUTER CORE,RSC1NA,Cisco-ASR-9922,Hu0/5/0/6,RSC1NAHu0/5/0/6,Hu,up,Available,TRK:ENLACE:IC1.SLO1 (100GE8/0/6) (S4-007 88RSC03 5/22/1) Linea:15009122,NaN,revisar
OUTER CORE,RSC1NA,Cisco-ASR-9922,Hu0/5/0/7,RSC1NAHu0/5/0/7,Hu,up,Available,TRK:ENLACE:IC1.SLO1 (100GE8/0/7) (S4-008 88RSC03 6/29/1) Linea:15009123,NaN,revisar
OUTER CORE,RSC1NA,Cisco-ASR-9922,Te0/10/0/0,RSC1NATe0/10/0/0,Te,up,Available,Enlace 10G DWDM RAF3MU_G6/0/2 (Linea:11004569) - UPLINK AGN,NaN,revisar
OUTER CORE,RSC1NA,Cisco-ASR-9922,Te0/10/0/1,RSC1NATe0/10/0/1,Te,up,Available,Enlace 10G DWDM VMI3MU_G7/0/10 (Linea:13005778) - UPLINK AGN,NaN,revisar
OUTER CORE,RSC1NA,Cisco-ASR-9922,Te0/10/0/2,RSC1NATe0/10/0/2,Te,up,Available,Enlace 10G FO BGR2MU_G4/1/1 (Linea:11005736) - UPLINK AGN,NaN,revisar
OUTER CORE,RSC1NA,Cisco-ASR-9922,Te0/10/0/3,RSC1NATe0/10/0/3,Te,up,Available,Enlace 10G DWDM SPU2MU_G3/0/1 (Linea:15007999) - UPLINK AGN,NaN,revisar
OUTER CORE,RSC1NA,Cisco-ASR-9922,Te0/10/0/5,RSC1NATe0/10/0/5,Te,up,Available,Enlace 10G DWDM VMI3MU_G7/0/8 (Linea:13005776) - UPLINK AGN,NaN,revisar
OUTER CORE,RSC1NA,Cisco-ASR-9922,Te0/10/0/6,RSC1NATe0/10/0/6,Te,up,Available,Enlace 10G DWDM SPU2MU_G3/0/0 (Linea:15007998) - UPLINK AGN,NaN,revisar
