shelfNetworkRole,NE,shelfHardware,interface,Recurso,portBandwidth,EstadoRed,EstadoLisy,DescRed,DescLisy,EvEstado
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE1/0/58(100M),IC1.HOR1GE1/0/58(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE1/0/59(100M),IC1.HOR1GE1/0/59(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE10/0/0(100M),IC1.HOR1GE10/0/0(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE10/0/1(100M),IC1.HOR1GE10/0/1(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE10/0/2(100M),IC1.HOR1GE10/0/2(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE10/0/3(100M),IC1.HOR1GE10/0/3(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE10/0/4(100M),IC1.HOR1GE10/0/4(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE10/0/5(100M),IC1.HOR1GE10/0/5(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE10/0/6(100M),IC1.HOR1GE10/0/6(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE10/0/7(100M),IC1.HOR1GE10/0/7(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE10/0/8(100M),IC1.HOR1GE10/0/8(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE10/0/9(100M),IC1.HOR1GE10/0/9(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE10/0/10(100M),IC1.HOR1GE10/0/10(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE10/0/11(100M),IC1.HOR1GE10/0/11(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE10/0/12(100M),IC1.HOR1GE10/0/12(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE10/0/13(100M),IC1.HOR1GE10/0/13(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE10/0/14(100M),IC1.HOR1GE10/0/14(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE10/0/15(100M),IC1.HOR1GE10/0/15(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE10/0/16(100M),IC1.HOR1GE10/0/16(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE10/0/17(100M),IC1.HOR1GE10/0/17(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE10/0/18(100M),IC1.HOR1GE10/0/18(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE10/0/19(100M),IC1.HOR1GE10/0/19(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE10/0/20(100M),IC1.HOR1GE10/0/20(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE10/0/21(100M),IC1.HOR1GE10/0/21(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE10/0/22(100M),IC1.HOR1GE10/0/22(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE10/0/23(100M),IC1.HOR1GE10/0/23(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE10/0/24(100M),IC1.HOR1GE10/0/24(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE10/0/25(100M),IC1.HOR1GE10/0/25(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE10/0/26(100M),IC1.HOR1GE10/0/26(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE10/0/27(100M),IC1.HOR1GE10/0/27(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE10/0/28(100M),IC1.HOR1GE10/0/28(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE10/0/29(100M),IC1.HOR1GE10/0/29(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE10/0/30(100M),IC1.HOR1GE10/0/30(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE10/0/31(100M),IC1.HOR1GE10/0/31(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE10/0/32(100M),IC1.HOR1GE10/0/32(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE10/0/33(100M),IC1.HOR1GE10/0/33(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE10/0/34(100M),IC1.HOR1GE10/0/34(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE10/0/35(100M),IC1.HOR1GE10/0/35(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE10/0/36(100M),IC1.HOR1GE10/0/36(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE10/0/37(100M),IC1.HOR1GE10/0/37(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE10/0/38(100M),IC1.HOR1GE10/0/38(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE10/0/39(100M),IC1.HOR1GE10/0/39(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE10/0/40(100M),IC1.HOR1GE10/0/40(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE10/0/41(100M),IC1.HOR1GE10/0/41(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE10/0/42(100M),IC1.HOR1GE10/0/42(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE10/0/43(100M),IC1.HOR1GE10/0/43(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE10/0/44(100M),IC1.HOR1GE10/0/44(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE10/0/45(100M),IC1.HOR1GE10/0/45(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE10/0/46(100M),IC1.HOR1GE10/0/46(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE10/0/47(100M),IC1.HOR1GE10/0/47(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE10/0/48(100M),IC1.HOR1GE10/0/48(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE10/0/49(100M),IC1.HOR1GE10/0/49(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE10/0/50(100M),IC1.HOR1GE10/0/50(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE10/0/51(100M),IC1.HOR1GE10/0/51(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE10/0/52(100M),IC1.HOR1GE10/0/52(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE10/0/53(100M),IC1.HOR1GE10/0/53(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE10/0/54(100M),IC1.HOR1GE10/0/54(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE10/0/55(100M),IC1.HOR1GE10/0/55(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE10/0/56(100M),IC1.HOR1GE10/0/56(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE10/0/57(100M),IC1.HOR1GE10/0/57(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE10/0/58(100M),IC1.HOR1GE10/0/58(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE10/0/59(100M),IC1.HOR1GE10/0/59(100M),GE,down,Available,NaN,NaN,ok_reserva
OUTER CORE,RSC1NA,Cisco-ASR-9922,Te0/11/1/3,RSC1NATe0/11/1/3,Te,down,Available, ,NaN,ok_reserva
OUTER CORE,RSC1NA,Cisco-ASR-9922,Te0/11/1/4,RSC1NATe0/11/1/4,Te,down,Available, ,NaN,ok_reserva
OUTER CORE,RSC1NA,Cisco-ASR-9922,Te0/10/0/12,RSC1NATe0/10/0/12,Te,down,Reserved, ,NaN,ok_reserva
