shelfNetworkRole,NE,shelfHardware,interface,Recurso,portBandwidth,EstadoRed,EstadoLisy,DescRed,DescLisy,EvEstado
OUTER CORE,IRD1NA,Cisco-ASR-9922,Te0/11/0/1,IRD1NATe0/11/0/1,Te,up,Active,Enlace 10G DWDM ESP3MU_G4/1/1 (Linea:11004942) - UPLINK AGN,Enlace 10G DWDM ESP3MU_G4/1/1 (Linea:11004942) - UPLINK AGN,ok
OUTER CORE,IRD1NA,Cisco-ASR-9922,Te0/11/0/2,IRD1NATe0/11/0/2,Te,up,Active,Enlace 10G SUN2MU_Te0/4/1/0 (Linea:11005004) - UPLINK AGN,Enlace 10G SUN2MU_Te0/4/1/0 (Linea:11005004) - UPLINK AGN,ok
OUTER CORE,IRD1NA,Cisco-ASR-9922,Te0/11/0/3,IRD1NATe0/11/0/3,Te,up,Active,Enlace 10G DWDM RCU3MU_G8/0/0 (Linea:13007029) - UPLINK AGN (88IRD04_G19/4),Enlace 10G DWDM RCU3MU_G8/0/0 (Linea:13007029) - UPLINK AGN (88IRD04_G19/4),ok
OUTER CORE,IRD1NA,Cisco-ASR-9922,Te0/11/0/4,IRD1NATe0/11/0/4,Te,up,Active,Enlace 10G FO RCU3MU_G2/0/1 (Linea:13007028) - UPLINK AGN,Enlace 10G FO RCU3MU_G2/0/1 (Linea:13007028) - UPLINK AGN,ok
OUTER CORE,IRD1NA,Cisco-ASR-9922,Te0/11/0/5,IRD1NATe0/11/0/5,Te,up,Active,Enlace 10G DWDM SLZ2MU_G6/1/0 (Linea: 11005051) - UPLINK AGN,Enlace 10G DWDM SLZ2MU_G6/1/0 (Linea: 11005051) - UPLINK AGN,ok
OUTER CORE,IRD1NA,Cisco-ASR-9922,Te0/11/0/6,IRD1NATe0/11/0/6,Te,up,Active,Enlace 10G FO SLZ2MU_G6/1/1 (Linea:11005052) - UPLINK AGN,Enlace 10G FO SLZ2MU_G6/1/1 (Linea:11005052) - UPLINK AGN,ok
OUTER CORE,IRD1NA,Cisco-ASR-9922,Te0/11/0/7,IRD1NATe0/11/0/7,Te,up,Active,Enlace 10G DWDM RIT3MU_G6/0/0 (Linea:13002280) - UPLINK AGN,Enlace 10G DWDM RIT3MU_G6/0/0 (Linea:13002280) - UPLINK AGN,ok
OUTER CORE,IRD1NA,Cisco-ASR-9922,Te0/11/0/8,IRD1NATe0/11/0/8,Te,up,Active,Enlace 10G FO AES2MU_G8/0/0 (Linea:11001987) - UPLINK AGN,Enlace 10G FO AES2MU_G8/0/0 (Linea:11001987) - UPLINK AGN,ok
OUTER CORE,IRD1NA,Cisco-ASR-9922,Te0/11/0/9,IRD1NATe0/11/0/9,Te,up,Active,Enlace 10G DWDM BAR2MU_G3/0/1 (Linea:15008846) - UPLINK AGN,Ocupado,ok
OUTER CORE,IRD1NA,Cisco-ASR-9922,Te0/11/0/10,IRD1NATe0/11/0/10,Te,up,Active,Enlace 10G DWDM GLY2MU_G6/0/1 (Linea:11005354) UPLINK AGN,Enlace 10G DWDM GLY2MU_G6/0/1 (Linea:11005354) UPLINK AGN,ok
OUTER CORE,IRD1NA,Cisco-ASR-9922,Te0/11/0/11,IRD1NATe0/11/0/11,Te,up,Active,Enlace 10G DWDM GLY2MU_G6/0/2 (Linea:11005355) UPLINK AGN,Enlace 10G DWDM GLY2MU_G6/0/2 (Linea:11005355) UPLINK AGN,ok
OUTER CORE,IRD1NA,Cisco-ASR-9922,Te0/11/0/12,IRD1NATe0/11/0/12,Te,up,Active,Enlace 10G DWDM TNQ1MU_G4/0/0 (Linea:15008605) - UPLINK AGN,Enlace 10G DWDM TNQ1MU_G4/0/0 (Linea:15008605) - UPLINK AGN,ok
OUTER CORE,IRD1NA,Cisco-ASR-9922,Te0/11/0/13,IRD1NATe0/11/0/13,Te,up,Active,Enlace 10G DWDM BAR2MU_G3/0/0 (Linea:15007211) - UPLINK AGN,NaN,ok
OUTER CORE,IRD1NA,Cisco-ASR-9922,Te0/11/0/14,IRD1NATe0/11/0/14,Te,up,Active,Enlace 10G DWDM SLZ2MU_G6/1/3 (Linea:11005255) - UPLINK AGN,Enlace 10G DWDM SLZ2MU_G6/1/3 (Linea:11005255) - UPLINK AGN,ok
OUTER CORE,IRD1NA,Cisco-ASR-9922,Te0/11/0/15,IRD1NATe0/11/0/15,Te,up,Active,Enlace 10G DWDM VUG2MU_G4/1/1 (Linea:11005505) - UPLINK AGN,Enlace 10G DWDM VUG2MU_G4/1/1 (Linea:11005505) - UPLINK AGN,ok
OUTER CORE,IRD1NA,Cisco-ASR-9922,Te0/11/0/16,IRD1NATe0/11/0/16,Te,up,Active,Enlace 10G SNG2MU_Te0/3/0/1 (Linea:11005507) - UPLINK AGN,Enlace 10G SNG2MU_Te0/3/0/1 (Linea:11005507) - UPLINK AGN,ok
OUTER CORE,IRD1NA,Cisco-ASR-9922,Te0/11/0/17,IRD1NATe0/11/0/17,Te,up,Active,Enlace 10G DWDM RUF2MU_G5/0/2 (Linea:11001957) - UPLINK AGN,Enlace 10G DWDM RUF2MU_G5/0/2 (Linea:11001957) - UPLINK AGN,ok
OUTER CORE,IRD1NA,Cisco-ASR-9922,Te0/11/0/18,IRD1NATe0/11/0/18,Te,up,Active,Enlace 10G DWDM GAL2MU_G1/0/0 (Linea:11005551) - UPLINK AGN,Enlace 10G DWDM GAL2MU_G1/0/0 (Linea:11005551) - UPLINK AGN,ok
OUTER CORE,IRD1NA,Cisco-ASR-9922,Te0/11/0/19,IRD1NATe0/11/0/19,Te,up,Active,TRK:ENLACE: ROA1.RON1 (xe-3/2/0),11005763 Rehoming a ROA1.RON1.,ok
OUTER CORE,IRD1NA,Cisco-ASR-9922,Te0/11/1/1,IRD1NATe0/11/1/1,Te,up,Active,Enlace 10G DWDM ESP3MU_G5/1/1 (Linea:11004943) - UPLINK AGN,Enlace 10G DWDM ESP3MU_G5/1/1 (Linea:11004943) - UPLINK AGN,ok
OUTER CORE,IRD1NA,Cisco-ASR-9922,Te0/11/1/2,IRD1NATe0/11/1/2,Te,up,Active,Enlace 10G DWDM RUF2MU_G6/0/2 (Linea:11003290) - UPLINK AGN,Enlace 10G DWDM RUF2MU_G6/0/2 (Linea:11003290) - UPLINK AGN,ok
OUTER CORE,IRD1NA,Cisco-ASR-9922,Te0/11/1/3,IRD1NATe0/11/1/3,Te,up,Active,TRK:ENLACE: ROA1.ROH1 (xe-5/0/0),NaN,ok
OUTER CORE,IRD1NA,Cisco-ASR-9922,Te0/11/1/4,IRD1NATe0/11/1/4,Te,up,Active,TRK:ENLACE: ROA1.ROH1 (xe-5/1/0),NaN,ok
OUTER CORE,IRD1NA,Cisco-ASR-9922,Te0/11/1/5,IRD1NATe0/11/1/5,Te,up,Active,Enlace 10G DWDM RIT3MU_G7/0/0 (Linea:13005758) - UPLINK AGN,Enlace 10G DWDM RIT3MU_G7/0/0 (Linea:13005758) - UPLINK AGN,ok
OUTER CORE,IRD1NA,Cisco-ASR-9922,Te0/11/1/9,IRD1NATe0/11/1/9,Te,up,Active,Enlace 10G DWDM GOY3MU_G7/0/2 (Linea:11003297) - UPLINK AGN, Enlace 10G DWDM GOY3MU_G7/0/2 (Linea:11003297) - UPLINK AGN,ok
OUTER CORE,IRD1NA,Cisco-ASR-9922,Te0/11/1/10,IRD1NATe0/11/1/10,Te,up,Active,Enlace 10G DWDM GYU3MU_G6/0/1 (Linea:11003650) - UPLINK UPE (88IRD04_G21/2),Enlace 10G DWDM GYU3MU_G6/0/1 (Linea:11003650) - UPLINK UPE (88IRD04_G21/2),ok
OUTER CORE,IRD1NA,Cisco-ASR-9922,Te0/11/1/11,IRD1NATe0/11/1/11,Te,up,Active,Enlace 10G NOG1MU_Te0/0/1/2 (Linea:11004923) - UPLINK AGN,Enlace 10G NOG1MU_Te0/0/1/2 (Linea:11004923) - UPLINK AGN,ok
OUTER CORE,IRD1NA,Cisco-ASR-9922,Te0/11/1/14,IRD1NATe0/11/1/14,Te,up,Active,Enlace 10G NOG1MU_Te0/0/1/0 (Linea:11004921) - UPLINK AGN,Enlace 10G NOG1MU_Te0/0/1/0 (Linea:11004921) - UPLINK AGN,ok
OUTER CORE,IRD1NA,Cisco-ASR-9922,Te0/11/1/15,IRD1NATe0/11/1/15,Te,up,Active,Enlace 10G NOG1MU_Te0/0/1/1 (Linea:11004922) - UPLINK AGN, Enlace 10G NOG1MU_Te0/0/1/1 (Linea:11004922) - UPLINK AGN,ok
OUTER CORE,IRD1NA,Cisco-ASR-9922,Hu0/13/0/1,IRD1NAHu0/13/0/1,Hu,up,Active,Enlace 100G FO IRD5MU_G4/0/0 (Linea:11004824) - UPLINK AGN,Enlace 100G FO IRD5MU_G4/0/0 (Linea:11004824) - UPLINK AGN,ok
OUTER CORE,IRD1NA,Cisco-ASR-9922,Hu0/13/0/2,IRD1NAHu0/13/0/2,Hu,up,Active,Enlace 100G FO RSC5MU_G4/0/0 (Linea:11004829) - UPLINK AGN,Enlace 100G FO RSC5MU_G4/0/0 (Linea:11004829) - UPLINK AGN,ok
OUTER CORE,IRD1NA,Cisco-ASR-9922,Hu0/13/0/3,IRD1NAHu0/13/0/3,Hu,up,Active,Enlace 100G SFS4MU_Hu0/4/0/0 (Linea:13006518) - UPLINK AGN,Enlace 100G SFS4MU_Hu0/4/0/0 (Linea:13006518) - UPLINK AGN,ok
OUTER CORE,IRD1NA,Cisco-ASR-9922,Hu0/13/0/4,IRD1NAHu0/13/0/4,Hu,up,Active,Enlace 100G DWDM MEZ5MU_G4/0/0 (Linea:13006403) - UPLINK AGN,Enlace 100G DWDM MEZ5MU_G4/0/0 (Linea:13006403) - UPLINK AGN,ok
OUTER CORE,IRD1NA,Cisco-ASR-9922,Hu0/13/0/5,IRD1NAHu0/13/0/5,Hu,up,Active,ENLACE 100G a RSCCDN01 Hu0/0/1/3 - Linea: 11004743,ENLACE 100G a RSCCDN01 Hu0/0/1/3 - Linea: 11004743,ok
OUTER CORE,IRD1NA,Cisco-ASR-9922,Hu0/13/0/6,IRD1NAHu0/13/0/6,Hu,up,Active,ENLACE 100G a RSCCDN01 Hu0/0/1/2 - Linea: 11004744,ENLACE 100G a RSCCDN01 Hu0/0/1/2 - Linea: 11004744,ok
OUTER CORE,IRD1NA,Cisco-ASR-9922,Hu0/13/0/7,IRD1NAHu0/13/0/7,Hu,up,Active,Enlace 100G DWDM CDU4MU_G4/0/0 (Linea:11004993) - UPLINK AGN,Enlace 100G DWDM CDU4MU_G4/0/0 (Linea:11004993) - UPLINK AGN,ok
OUTER CORE,IRD1NA,Cisco-ASR-9922,Hu0/14/0/3,IRD1NAHu0/14/0/3,Hu,up,Active,ENLACE 100G a RSCCDN02 Hu0/0/1/3 - Linea: 11004748,ENLACE 100G a RSCCDN02 Hu0/0/1/3 - Linea: 11004748,ok
OUTER CORE,IRD1NA,Cisco-ASR-9922,Hu0/14/0/4,IRD1NAHu0/14/0/4,Hu,up,Active,ENLACE 100G a RSCCDN02 Hu0/0/1/2 - Linea: 11004747,ENLACE 100G a RSCCDN02 Hu0/0/1/2 - Linea: 11004747,ok
OUTER CORE,IRD1NA,Cisco-ASR-9922,Hu0/14/0/6,IRD1NAHu0/14/0/6,Hu,up,Active,Enlace 100G FO SRT3MU_G7/0/0 (Linea:11004621) - UPLINK AGN,NaN,ok
OUTER CORE,IRD1NA,Cisco-ASR-9922,Hu0/14/0/7,IRD1NAHu0/14/0/7,Hu,up,Active,Enlace 100G DWDM REC3MU_G2/0/0 (Linea:11004939) - UPLINK AGN,Enlace 100G DWDM REC3MU_G2/0/0 (Linea:11004939) - UPLINK AGN,ok
OUTER CORE,IRD1NA,Cisco-ASR-9922,Hu0/15/0/0,IRD1NAHu0/15/0/0,Hu,up,Active,ENLACE 100G a IRDCDN02 Hu0/0/1/2 - Linea: 11004748,ENLACE 100G a IRDCDN02 Hu0/0/1/2 - Linea: 11004748,ok
OUTER CORE,IRD1NA,Cisco-ASR-9922,Hu0/15/0/1,IRD1NAHu0/15/0/1,Hu,up,Active,ENLACE 100G a IRDCDN02 Hu0/0/1/3 - Linea: 11004747,ENLACE 100G a IRDCDN02 Hu0/0/1/3 - Linea: 11004747,ok
OUTER CORE,IRD1NA,Cisco-ASR-9922,Hu0/15/0/2,IRD1NAHu0/15/0/2,Hu,up,Active,Enlace 100G GYU4MU_Hu0/4/1/0 (Linea:11005001) - UPLINK AGN,Enlace 100G GYU4MU_Hu0/4/1/0 (Linea:11005001) - UPLINK AGN,ok
OUTER CORE,IRD1NA,Cisco-ASR-9922,Hu0/15/0/3,IRD1NAHu0/15/0/3,Hu,up,Active,Enlace 100G DWDM SFE4MU_G5/0/0 (Linea:11005044) - UPLINK AGN,Enlace 100G DWDM SFE4MU_G5/0/0 (Linea:11005044) - UPLINK AGN,ok
OUTER CORE,IRD1NA,Cisco-ASR-9922,Hu0/15/0/4,IRD1NAHu0/15/0/4,Hu,up,Active,Enlace 100G DWDM RSS3MU _G5/0/0 (Linea:11004831) - UPLINK AGN,Enlace 100G DWDM RSS3MU _G5/0/0 (Linea:11004831) - UPLINK AGN,ok
OUTER CORE,IRD1NA,Cisco-ASR-9922,Hu0/15/0/5,IRD1NAHu0/15/0/5,Hu,up,Active,Enlace 100G FO RSC5MU_G3/0/1 (Linea:11005390) - UPLINK AGN,Enlace 100G FO RSC5MU_G3/0/1 (Linea:11005390) - UPLINK AGN,ok
OUTER CORE,IRD1NA,Cisco-ASR-9922,Hu0/15/0/6,IRD1NAHu0/15/0/6,Hu,up,Active,Enlace 100G FO IRD5MU_G4/0/1 (Linea:11005489) - UPLINK AGN,Enlace 100G FO IRD5MU_G4/0/1 (Linea:11005489) - UPLINK AGN,ok
OUTER CORE,IRD1NA,Cisco-ASR-9922,Hu0/15/0/7,IRD1NAHu0/15/0/7,Hu,up,Active,Enlace 100G DWDM MEZ4MU_G7/0/0 (Linea:70001832) - UPLINK AGN,Enlace 100G DWDM MEZ4MU_G7/0/0 (Linea:70001832) - UPLINK AGN,ok
OUTER CORE,IRD1NA,Cisco-ASR-9922,Hu0/16/0/0,IRD1NAHu0/16/0/0,Hu,up,Active,ENLACE 100G a IRDCDN01 Hu0/0/1/2 - Linea: 11004745,ENLACE 100G a IRDCDN01 Hu0/0/1/2 - Linea: 11004745,ok
OUTER CORE,IRD1NA,Cisco-ASR-9922,Hu0/16/0/1,IRD1NAHu0/16/0/1,Hu,up,Active,ENLACE 100G a IRDCDN01 Hu0/0/1/3 - Linea: 11004746,ENLACE 100G a IRDCDN01 Hu0/0/1/3 - Linea: 11004746,ok
OUTER CORE,IRD1NA,Cisco-ASR-9922,Hu0/16/0/2,IRD1NAHu0/16/0/2,Hu,up,Active,Enlace 100G DWDM RCU4MU_G5/0/0 (Linea:13006556) - UPLINK AGN,Enlace 100G DWDM RCU4MU_G5/0/0 (Linea:13006556) - UPLINK AGN,ok
OUTER CORE,IRD1NA,Cisco-ASR-9922,Hu0/16/0/3,IRD1NAHu0/16/0/3,Hu,up,Active,Enlace 100G GOY4MU_Hu0/4/0/0 (Linea:11005017) - UPLINK AGN,Enlace 100G GOY4MU_Hu0/4/0/0 (Linea:11005017) - UPLINK AGN,ok
OUTER CORE,IRD1NA,Cisco-ASR-9922,Hu0/16/0/4,IRD1NAHu0/16/0/4,Hu,up,Active,Enlace 100G DWDM HIP1MB_G0/4/0/1 (Linea:11005262) - UPLINK AGN,Enlace 100G DWDM HIP1MB_G0/4/0/1 (Linea:11005262) - UPLINK AGN,ok
OUTER CORE,IRD1NA,Cisco-ASR-9922,Hu0/16/0/7,IRD1NAHu0/16/0/7,Hu,up,Active,Enlace 100G DWDM VEN3MU_G6/0/0 (Linea:11004951) - UPLINK AGN,Enlace 100G DWDM VEN3MU_G6/0/0 (Linea:11004951) - UPLINK AGN,ok
OUTER CORE,ROC2.BEL1,Cisco-ASR-9922,Hu0/0/0/0,ROC2.BEL1Hu0/0/0/0,Hu,up,Active,TRK:ENLACE:ROS12.HOR1 (et-2/0/5) (WDM2.BEL1-Shelf 6-Slot 2-Cliente 1),NaN,ok
OUTER CORE,ROC2.BEL1,Cisco-ASR-9922,Hu0/0/0/1,ROC2.BEL1Hu0/0/0/1,Hu,up,Active,TRK:ENLACE:ROS12.HOR1 (et-2/0/6) (WDM2.BEL1-Shelf 6-Slot 2-Cliente 2),NaN,ok
OUTER CORE,ROC2.BEL1,Cisco-ASR-9922,Hu0/0/0/2,ROC2.BEL1Hu0/0/0/2,Hu,up,Active,TRK:ENLACE:ROC2.AVA1 (Hu0/1/0/3) (WDM2.BEL1-Shelf 7-Slot 2-Cliente 1),NaN,ok
OUTER CORE,ROC2.BEL1,Cisco-ASR-9922,Hu0/0/0/3,ROC2.BEL1Hu0/0/0/3,Hu,up,Active,TRK:ENLACE:ROC2.SLO1 (Hu0/6/0/0) (WDM2.BEL1-Shelf 7-Slot 3-Cliente 1),NaN,ok
OUTER CORE,ROC2.BEL1,Cisco-ASR-9922,Hu0/0/0/4,ROC2.BEL1Hu0/0/0/4,Hu,up,Active,TRK:ENLACE:ROS12.SLO1 (et-2/0/10) (WDM2.BEL1-Shelf 6-Slot 9-Cliente 1),NaN,ok
OUTER CORE,ROC2.BEL1,Cisco-ASR-9922,Hu0/0/0/5,ROC2.BEL1Hu0/0/0/5,Hu,up,Active,TRK:ENLACE:ROS12.SLO1 (et-2/0/11) (WDM2.BEL1-Shelf 6-Slot 9-Cliente 2),NaN,ok
OUTER CORE,ROC2.BEL1,Cisco-ASR-9922,Hu0/0/0/6,ROC2.BEL1Hu0/0/0/6,Hu,up,Active,TRK:ENLACE:ROS12.SLO1 (et-2/0/12) (WDM2.BEL1-Shelf 6-Slot 12-Cliente 1),NaN,ok
OUTER CORE,ROC2.BEL1,Cisco-ASR-9922,Hu0/0/0/7,ROC2.BEL1Hu0/0/0/7,Hu,up,Active,TRK:ENLACE:ROS12.SLO1 (et-2/0/13) (WDM2.BEL1-Shelf 6-Slot 13-Cliente 1),NaN,ok
OUTER CORE,ROC2.BEL1,Cisco-ASR-9922,Hu0/0/0/10,ROC2.BEL1Hu0/0/0/10,Hu,up,Active,TRK:ENLACE:ROA1.BEL1 (et-8/1/0),NaN,ok
OUTER CORE,ROC2.BEL1,Cisco-ASR-9922,Hu0/0/0/11,ROC2.BEL1Hu0/0/0/11,Hu,up,Active,TRK:ENLACE:ROS12.SLO1 (et-2/0/17 ) (WDM2.BEL1-Shelf 7-Slot 3-Cliente 2),NaN,ok
OUTER CORE,ROC2.BEL1,Cisco-ASR-9922,Hu0/1/0/0,ROC2.BEL1Hu0/1/0/0,Hu,up,Active,TRK:ENLACE:ROS13.HOR1 (et-2/0/11) (WDM2.BEL1-Shelf 6-Slot 3-Cliente 1),NaN,ok
OUTER CORE,ROC2.BEL1,Cisco-ASR-9922,Hu0/1/0/1,ROC2.BEL1Hu0/1/0/1,Hu,up,Active,TRK:ENLACE:ROS13.HOR1 (et-2/0/12) (WDM2.BEL1-Shelf 6-Slot 3-Cliente 2),NaN,ok
OUTER CORE,ROC2.BEL1,Cisco-ASR-9922,Hu0/1/0/2,ROC2.BEL1Hu0/1/0/2,Hu,up,Active,TRK:ENLACE:ROS13.HOR1 (et-2/0/13) (WDM2.BEL1-Shelf 6-Slot 6-Cliente 1),NaN,ok
OUTER CORE,ROC2.BEL1,Cisco-ASR-9922,Hu0/1/0/3,ROC2.BEL1Hu0/1/0/3,Hu,up,Active,TRK:ENLACE:ROC2.HOR1 (Hu0/6/0/0) (WDM2.BEL1-Shelf 7-Slot 6-Cliente 1),NaN,ok
OUTER CORE,ROC2.BEL1,Cisco-ASR-9922,Hu0/1/0/4,ROC2.BEL1Hu0/1/0/4,Hu,up,Active,TRK:ENLACE:ROS13.SLO1 (et-2/0/12) (WDM2.BEL1-Shelf 6-Slot 13-Cliente 2),NaN,ok
OUTER CORE,ROC2.BEL1,Cisco-ASR-9922,Hu0/1/0/5,ROC2.BEL1Hu0/1/0/5,Hu,up,Active,TRK:ENLACE:ROS13.SLO1 (et-2/0/13) (WDM2.BEL1-Shelf 6-Slot 12-Cliente 2),NaN,ok
OUTER CORE,ROC2.BEL1,Cisco-ASR-9922,Hu0/1/0/6,ROC2.BEL1Hu0/1/0/6,Hu,up,Active,TRK:ENLACE:ROA1.BAL1 (et-1/1/0) (WBBC619 -> WDM1.BEL2-Shelf 9-Slot 10-Cliente 1),NaN,ok
OUTER CORE,ROC2.BEL1,Cisco-ASR-9922,Hu0/1/0/7,ROC2.BEL1Hu0/1/0/7,Hu,up,Active,TRK:ENLACE:ROA1.SFE1 (et-10/3/0) (WBBC938 -> WDM1.BEL1-Shelf 7-Slot 12-Cliente 1),NaN,ok
OUTER CORE,ROC2.BEL1,Cisco-ASR-9922,Hu0/1/0/8,ROC2.BEL1Hu0/1/0/8,Hu,up,Active,TRK:ENLACE:ROA1.DEV1 (et-8/3/0) (WBBC436 -> WDM1.BEL1-Shelf 8-Slot 14-Cliente 1),NaN,ok
OUTER CORE,ROC2.BEL1,Cisco-ASR-9922,Hu0/1/0/9,ROC2.BEL1Hu0/1/0/9,Hu,up,Active,TRK:ENLACE:ROS12.HOR1 (et-2/0/11) (WDM4.AVA1-Shelf 5-Slot 9-Port 1),NaN,ok
OUTER CORE,ROC2.BEL1,Cisco-ASR-9922,Hu0/1/0/10,ROC2.BEL1Hu0/1/0/10,Hu,up,Active,TRK:ENLACE:ROA1.QUI1 (et-1/3/0) (WBBC576 -> WDM1.BEL2-Shelf 8-Slot 12-Cliente 1),NaN,ok
OUTER CORE,ROC2.BEL1,Cisco-ASR-9922,Hu0/2/0/0,ROC2.BEL1Hu0/2/0/0,Hu,up,Active,TRK:ENLACE:ROC2.HOR1 (Hu0/3/0/0) (WDM2.BEL1-Shelf 1-Slot 1-Cliente 1),NaN,ok
OUTER CORE,ROC2.BEL1,Cisco-ASR-9922,Hu0/2/0/1,ROC2.BEL1Hu0/2/0/1,Hu,up,Active,TRK:ENLACE:ROC2.HOR1 (Hu0/3/0/1) (WDM2.BEL1-Shelf 1-Slot 12-Cliente 1),NaN,ok
OUTER CORE,ROC2.BEL1,Cisco-ASR-9922,Hu0/2/0/2,ROC2.BEL1Hu0/2/0/2,Hu,up,Active,TRK:ENLACE:ROC2.HOR1 (Hu0/3/0/2) (WDM2.BEL1-Shelf 1-Slot 14-Cliente 1),NaN,ok
OUTER CORE,ROC2.BEL1,Cisco-ASR-9922,Hu0/2/0/5,ROC2.BEL1Hu0/2/0/5,Hu,up,Active,TRK:ROC2.BEL1:0:ROM3.BEL1 (et-0/3/0),NaN,ok
OUTER CORE,ROC2.BEL1,Cisco-ASR-9922,Hu0/3/0/0,ROC2.BEL1Hu0/3/0/0,Hu,up,Active,TRK:ENLACE:ROC2.SLO1 (Hu0/1/0/0) (WDM2.BEL1-Shelf 2-Slot 3-Cliente 1),NaN,ok
OUTER CORE,ROC2.BEL1,Cisco-ASR-9922,Hu0/3/0/1,ROC2.BEL1Hu0/3/0/1,Hu,up,Active,TRK:ENLACE:ROC2.SLO1 (Hu0/1/0/1) (WDM2.BEL1-Shelf 2-Slot 12-Cliente 1),NaN,ok
OUTER CORE,ROC2.BEL1,Cisco-ASR-9922,Hu0/3/0/2,ROC2.BEL1Hu0/3/0/2,Hu,up,Active,TRK:ENLACE:ROC2.SLO1 (Hu0/1/0/2) (WDM2.BEL1-Shelf 2-Slot 14-Cliente 1),NaN,ok
OUTER CORE,ROC2.BEL1,Cisco-ASR-9922,Hu0/7/0/0,ROC2.BEL1Hu0/7/0/0,Hu,up,Active,TRK:ENLACE:ROC2.AVA1 (Hu0/8/0/0) (WDM2.BEL1-Shelf 2-Slot 4-Cliente 1),NaN,ok
OUTER CORE,ROC2.BEL1,Cisco-ASR-9922,Hu0/7/0/1,ROC2.BEL1Hu0/7/0/1,Hu,up,Active,TRK:ENLACE:ROC2.AVA1 (Hu0/8/0/1) (WDM2.BEL1-Shelf 1-Slot 4-Cliente 1),NaN,ok
OUTER CORE,ROC2.BEL1,Cisco-ASR-9922,Hu0/7/0/2,ROC2.BEL1Hu0/7/0/2,Hu,up,Active,TRK:ENLACE:ROC2.AVA1 (Hu0/8/0/2) (WDM2.BEL1-Shelf 1-Slot 6-Cliente 1),NaN,ok
OUTER CORE,ROC2.BEL1,Cisco-ASR-9922,Hu0/7/0/6,ROC2.BEL1Hu0/7/0/6,Hu,up,Active,TRK:ENLACE:ROS13.HOR1 (et-2/0/10) (WDM2.BEL1-Shelf 3-Slot 4-Port 1),NaN,ok
OUTER CORE,ROC2.BEL1,Cisco-ASR-9922,Hu0/8/0/3,ROC2.BEL1Hu0/8/0/3,Hu,up,Active,TRK:ENLACE:ROS13.SLO1 (et-2/0/10) (WDM2.BEL1-Shelf 3-Slot 1-Port 1),NaN,ok
OUTER CORE,ROC2.BEL1,Cisco-ASR-9922,Hu0/8/0/4,ROC2.BEL1Hu0/8/0/4,Hu,up,Active,TRK:ENLACE:ROS13.SLO1 (et-2/0/11) (WDM2.BEL1-Shelf 3-Slot 3-Port 1),NaN,ok
OUTER CORE,ROC2.BEL1,Cisco-ASR-9922,Hu0/8/0/5,ROC2.BEL1Hu0/8/0/5,Hu,up,Active,TRK:ENLACE:ROS12.HOR1 (et-2/0/7) (WDM2.BEL1-Shelf 3-Slot 9-Cliente 1),NaN,ok
OUTER CORE,ROC2.BEL1,Cisco-ASR-9922,Hu0/9/0/0,ROC2.BEL1Hu0/9/0/0,Hu,up,Active,TRK:ENLACE:IC1.SLO1 (100GE9/0/12) (WDM2.BEL1 5/6/C1),NaN,ok
OUTER CORE,ROC2.BEL1,Cisco-ASR-9922,Hu0/9/0/1,ROC2.BEL1Hu0/9/0/1,Hu,up,Active,TRK:ENLACE:IC1.SLO1 (100GE9/0/13) (WDM2.BEL1 5/9/C1),NaN,ok
OUTER CORE,ROC2.BEL1,Cisco-ASR-9922,Hu0/9/0/2,ROC2.BEL1Hu0/9/0/2,Hu,up,Active,TRK:ENLACE:IC1.SLO1 (100GE9/0/14) (WDM2.BEL1 5/11/C1),NaN,ok
OUTER CORE,ROC2.BEL1,Cisco-ASR-9922,Hu0/9/0/3,ROC2.BEL1Hu0/9/0/3,Hu,up,Active,TRK:ENLACE:IC1.SLO1 (100GE9/0/15) (WDM2.BEL1 5/1/C1),NaN,ok
OUTER CORE,ROC2.BEL1,Cisco-ASR-9922,Hu0/9/0/4,ROC2.BEL1Hu0/9/0/4,Hu,up,Active,TRK:ENLACE:IC1.SLO1 (100GE9/0/16) (WDM2.BEL1 5/3/C1),NaN,ok
OUTER CORE,ROC2.BEL1,Cisco-ASR-9922,Hu0/9/0/5,ROC2.BEL1Hu0/9/0/5,Hu,up,Active,TRK:ENLACE:IC1.SLO1 (100GE9/0/17) (WDM2.BEL1 5/4/C1),NaN,ok
OUTER CORE,ROC2.BEL1,Cisco-ASR-9922,Hu0/9/0/6,ROC2.BEL1Hu0/9/0/6,Hu,up,Active,TRK:ENLACE:IC1.SLO1 (100GE9/0/18) (WDM2.BEL1 5/12/C1),NaN,ok
OUTER CORE,ROC2.BEL1,Cisco-ASR-9922,Hu0/9/0/7,ROC2.BEL1Hu0/9/0/7,Hu,up,Active,TRK:ENLACE:ROS12.HOR1 (et-2/0/8) (WDM2.BEL1-Shelf 3-Slot 11-Cliente 1),NaN,ok
OUTER CORE,ROC2.AVA1,Cisco-ASR-9922,Hu0/10/0/0,ROC2.AVA1Hu0/10/0/0,Hu,up,Active,TRK:ENLACE:ROS13.HOR1 (et-2/0/8) (WDM4.AVA1-Shelf 3-Slot 4-Cliente 1),NaN,ok
